"source_folder","nome_recomendado","nome_antigo","arquivo_original","arquivo_gif_organizado","gif_encontrado","tag_principal","tags_secundarias","descricao"
"C:\Users\bruno\Downloads\Exercicios renomeados\Abdução de quadril por cabo","Abdução de quadril por cabo","Abdução de quadril por cabo","Abdução de quadril por cabo.gif","abducao_de_quadril_por_cabo.gif","abducao_de_quadril_por_cabo.gif","Glúteos","Polia/Cabo | Quadril | Academia","Estabilize o tronco e a pelve antes de mover a perna. Execute a extensão ou abertura do quadril mostrada sem girar o corpo para ganhar amplitude. Contraia o glúteo no final e retorne lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Abdução de quadril sentado com elástico","Abdução de quadril sentado com elástico","Abdução de quadril sentado com elástico","Abdução de quadril sentado com elástico.gif","abducao_de_quadril_sentado_com_elastico.gif","abducao_de_quadril_sentado_com_elastico.gif","Glúteos","Elástico | Quadril | Academia","Estabilize o tronco e a pelve antes de mover a perna. Execute a extensão ou abertura do quadril mostrada sem girar o corpo para ganhar amplitude. Contraia o glúteo no final e retorne lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Abertura de ombros com elástico","Abertura de ombros com elástico","Elástico se separar","Elástico se separar.gif","abertura_de_ombros_com_elastico.gif","abertura_de_ombros_com_elastico.gif","Ombros","Elástico | Academia","Mantenha o tronco firme e execute Abertura de ombros com elástico movendo os braços pela trajetória mostrada. Evite balanço e elevação excessiva dos ombros e controle a fase de retorno."
"C:\Users\bruno\Downloads\Exercicios renomeados\Abraços de joelho em pé","Abraços de joelho em pé","Abraços de joelho em pé","Abraços de joelho em pé.gif","abracos_de_joelho_em_pe.gif","abracos_de_joelho_em_pe.gif","Corpo inteiro","Sem aparelhos | Casa","Assuma a posição inicial de Abraços de joelho em pé, estabilize o tronco e execute o movimento mostrado de forma coordenada. Use uma amplitude que consiga controlar, evite impulso desnecessário e retorne à posição inicial antes da repetição seguinte."
"C:\Users\bruno\Downloads\Exercicios renomeados\Adução de quadril na máquina","Adução de quadril na máquina","Máquina de adução de quadril","Máquina de adução de quadril.gif","aducao_de_quadril_na_maquina.gif","aducao_de_quadril_na_maquina.gif","Quadril","Máquina | Academia","Estabilize o tronco e a pelve e mova a perna no sentido mostrado em Adução de quadril na máquina. Faça a adução, rotação ou flexão do quadril sem inclinar o corpo para ganhar amplitude e retorne lentamente à posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Adução de quadril por cabo","Adução de quadril por cabo","Adução de quadril por cabo","Adução de quadril por cabo.gif","aducao_de_quadril_por_cabo.gif","aducao_de_quadril_por_cabo.gif","Quadril","Polia/Cabo | Academia","Estabilize o tronco e a pelve e mova a perna no sentido mostrado em Adução de quadril por cabo. Faça a adução, rotação ou flexão do quadril sem inclinar o corpo para ganhar amplitude e retorne lentamente à posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Adução do quadril no lado na máquina","Adução do quadril no lado na máquina","Adução do quadril no lado na máquina","Adução do quadril no lado na máquina.gif","aducao_do_quadril_no_lado_na_maquina.gif","aducao_do_quadril_no_lado_na_maquina.gif","Corpo inteiro","Máquina | Academia","Assuma a posição inicial de Adução do quadril no lado na máquina, estabilize o tronco e execute o movimento mostrado de forma coordenada. Use uma amplitude que consiga controlar, evite impulso desnecessário e retorne à posição inicial antes da repetição seguinte."
"C:\Users\bruno\Downloads\Exercicios renomeados\Afundo com elástico","Afundo com elástico","020_afundo_com_elastico","020_afundo_com_elastico.gif","afundo_com_elastico.gif","afundo_com_elastico.gif","Quadríceps","Elástico | Glúteos | Academia","Dê o passo ou assuma a base dividida mostrada e mantenha o tronco estável. Flexione os dois joelhos até a profundidade controlada, mantendo o joelho da frente alinhado ao pé. Empurre o chão com a perna da frente para retornar ou avançar para a próxima repetição."
"C:\Users\bruno\Downloads\Exercicios renomeados\Afundo cruzado com barra","Afundo cruzado com barra","Em pé cadeira extensora with resistance band - Variação 3","perna/Em pé cadeira extensora with resistance band - Variação 3.gif","afundo_cruzado_com_barra.gif","afundo_cruzado_com_barra.gif","Glúteos","Quadríceps | Abdutores | Barra","Em pé com a carga estável, leve uma perna para trás cruzando-a atrás da outra. Flexione os joelhos e desça o quadril mantendo o tronco firme. Empurre o chão com a perna da frente para voltar e repita sem deixar o joelho perder o alinhamento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Afundo cruzado com halter","Afundo cruzado com halter","Com barra curtsey avanço - Variação 2","perna/Com barra curtsey avanço - Variação 2.gif","afundo_cruzado_com_halter.gif","afundo_cruzado_com_halter.gif","Glúteos","Quadríceps | Abdutores | Halteres","Em pé com a carga estável, leve uma perna para trás cruzando-a atrás da outra. Flexione os joelhos e desça o quadril mantendo o tronco firme. Empurre o chão com a perna da frente para voltar e repita sem deixar o joelho perder o alinhamento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento ATG unilateral","Agachamento ATG unilateral","Agachamento unilateral atg","Agachamento unilateral atg.gif","agachamento_atg_unilateral.gif","agachamento_atg_unilateral.gif","Quadríceps","Glúteos | Sem aparelhos | Casa","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento belt squat","Agachamento belt squat","Belt agachamento","perna/Belt agachamento.gif","agachamento_belt_squat.gif","agachamento_belt_squat.gif","Quadríceps","Glúteos | Máquina | Academia","Prenda o cinto à carga, mantenha os pés firmes e o tronco ereto. Flexione joelhos e quadris para agachar até a amplitude confortável, mantendo os joelhos alinhados aos pés. Empurre o chão para subir e finalize sem inclinar excessivamente o tronco."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento búlgaro com barra","Agachamento búlgaro com barra","Agachamento búlgaro com barra","Agachamento búlgaro com barra.gif","agachamento_bulgaro_com_barra.gif","agachamento_bulgaro_com_barra.gif","Quadríceps","Barra | Glúteos | Academia","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento búlgaro com halteres","Agachamento búlgaro com halteres","Agachamento búlgaro com halteres","Agachamento búlgaro com halteres.gif","agachamento_bulgaro_com_halteres.gif","agachamento_bulgaro_com_halteres.gif","Quadríceps","Halteres | Glúteos | Academia","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento búlgaro com peso corporal","Agachamento búlgaro com peso corporal","Agachamento búlgaro com peso corporal","Agachamento búlgaro com peso corporal.gif","agachamento_bulgaro_com_peso_corporal.gif","agachamento_bulgaro_com_peso_corporal.gif","Quadríceps","Glúteos | Sem aparelhos | Casa","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento búlgaro com salto","Agachamento búlgaro com salto","Agachamento búlgaro e salto","Agachamento búlgaro e salto.gif","agachamento_bulgaro_com_salto.gif","agachamento_bulgaro_com_salto.gif","Quadríceps","Glúteos | Sem aparelhos | Casa","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento com barra","Agachamento com barra","Agachamento com barra","Agachamento com barra.gif","agachamento_com_barra.gif","agachamento_com_barra.gif","Quadríceps","Barra | Glúteos | Academia","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento com barra acima da cabeça","Agachamento com barra acima da cabeça","Agachamento aéreo","Agachamento aéreo.gif","agachamento_com_barra_acima_da_cabeca.gif","agachamento_com_barra_acima_da_cabeca.gif","Quadríceps","Barra | Glúteos | Academia","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento com desenvolvimento landmine","Agachamento com desenvolvimento landmine","Desenvolvimento landmine","Desenvolvimento landmine.gif","agachamento_com_desenvolvimento_landmine.gif","agachamento_com_desenvolvimento_landmine.gif","Ombros","Barra | Tríceps | Academia","Comece com as mãos ou a carga na altura apropriada dos ombros e mantenha o abdômen ativo. Empurre para cima até estender os braços com controle. Desça de volta sem deixar os ombros subirem excessivamente em direção às orelhas."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento com elevação de panturrilhas","Agachamento com elevação de panturrilhas","Agachamento, sustentação, panturrilha","Agachamento, sustentação, panturrilha.gif","agachamento_com_elevacao_de_panturrilhas.gif","agachamento_com_elevacao_de_panturrilhas.gif","Panturrilhas","Sem aparelhos | Casa","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento com elástico e barra","Agachamento com elástico e barra","017_agachamento_com_elastico_e_barra","017_agachamento_com_elastico_e_barra.gif","agachamento_com_elastico_e_barra.gif","agachamento_com_elastico_e_barra.gif","Quadríceps","Elástico | Glúteos | Academia","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento com peso corporal","Agachamento com peso corporal","Hackear agachamento de panturrilha - Variação 2","perna/Hackear agachamento de panturrilha - Variação 2.gif","agachamento_com_peso_corporal.gif","agachamento_com_peso_corporal.gif","Quadríceps","Glúteos | Sem aparelhos | Casa","Fique em pé com os pés em posição confortável. Leve o quadril para trás e flexione os joelhos para agachar mantendo o peito aberto e os joelhos acompanhando a direção dos pés. Empurre o chão para voltar em pé sem usar impulso."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento com salto","Agachamento com salto","Agachamento com salto","Agachamento com salto.gif","agachamento_com_salto.gif","agachamento_com_salto.gif","Quadríceps","Glúteos | Sem aparelhos | Casa","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento com salto com halteres","Agachamento com salto com halteres","Agachamento com salto com halteres","Agachamento com salto com halteres.gif","agachamento_com_salto_com_halteres.gif","agachamento_com_salto_com_halteres.gif","Quadríceps","Halteres | Glúteos | Academia","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento com salto partindo de joelhos","Agachamento com salto partindo de joelhos","Agachamento com salto ajoelhado","Agachamento com salto ajoelhado.gif","agachamento_com_salto_partindo_de_joelhos.gif","agachamento_com_salto_partindo_de_joelhos.gif","Quadríceps","Glúteos | Sem aparelhos | Casa","Posicione os pés firmes e mantenha o abdômen ativo. Leve o quadril para baixo enquanto os joelhos acompanham a direção dos pés. Desça até uma amplitude que preserve o controle e volte estendendo joelhos e quadril, mantendo o tronco estável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento com salto usando barra hexagonal","Agachamento com salto usando barra hexagonal","Trap bar jump agachamento","perna/Trap bar jump agachamento.gif","agachamento_com_salto_usando_barra_hexagonal.gif","agachamento_com_salto_usando_barra_hexagonal.gif","Quadríceps","Glúteos | Barra | Cardio","Segure a barra hexagonal com os pés firmes dentro dela. Flexione joelhos e quadris como em um agachamento e, em seguida, estenda as pernas de forma explosiva para saltar. Aterrisse suavemente, absorva o impacto com joelhos e quadris e só então inicie a próxima repetição."
